strain1,strain2,geo_distance,isotype
NIC507,NIC179,892.785536075202,NIC174
NIC509,NIC179,892.75416874223,NIC174
NIC510,NIC179,892.75416874223,NIC174
JU3278,NIC2097,892.744190310143,NIC174
JU3278,NIC2098,892.744190310143,NIC174
JU3279,NIC2097,892.701634226245,NIC174
JU3279,NIC2098,892.701634226245,NIC174
MY646,NIC2103,892.620268610727,NIC174
MY661,NIC2103,892.620268610727,NIC174
MY709,NIC2103,892.620268610727,NIC174
MY646,NIC2112,892.620268610727,NIC174
MY661,NIC2112,892.620268610727,NIC174
MY709,NIC2112,892.620268610727,NIC174
MY683,NIC2103,892.534634100634,NIC174
MY683,NIC2112,892.534634100634,NIC174
JU3276,NIC2096,892.234704962381,NIC174
JU3278,NIC2096,892.05056191427,NIC174
JU3279,NIC2096,892.008154543365,NIC174
NIC507,NIC167,891.279023791244,NIC174
NIC509,NIC167,891.245094658105,NIC174
NIC510,NIC167,891.245094658105,NIC174
MY2049,NIC2103,891.105180836295,NIC174
MY682,NIC2103,891.105180836295,NIC174
MY699,NIC2103,891.105180836295,NIC174
MY701,NIC2103,891.105180836295,NIC174
MY702,NIC2103,891.105180836295,NIC174
MY727,NIC2103,891.105180836295,NIC174
MY728,NIC2103,891.105180836295,NIC174
MY750,NIC2103,891.105180836295,NIC174
MY751,NIC2103,891.105180836295,NIC174
MY752,NIC2103,891.105180836295,NIC174
MY754,NIC2103,891.105180836295,NIC174
MY755,NIC2103,891.105180836295,NIC174
MY756,NIC2103,891.105180836295,NIC174
MY761,NIC2103,891.105180836295,NIC174
MY765,NIC2103,891.105180836295,NIC174
MY771,NIC2103,891.105180836295,NIC174
MY918,NIC2103,891.105180836295,NIC174
MY945,NIC2103,891.105180836295,NIC174
MY2049,NIC2112,891.105180836295,NIC174
MY682,NIC2112,891.105180836295,NIC174
MY699,NIC2112,891.105180836295,NIC174
MY701,NIC2112,891.105180836295,NIC174
MY702,NIC2112,891.105180836295,NIC174
MY727,NIC2112,891.105180836295,NIC174
MY728,NIC2112,891.105180836295,NIC174
MY750,NIC2112,891.105180836295,NIC174
MY751,NIC2112,891.105180836295,NIC174
MY752,NIC2112,891.105180836295,NIC174
MY754,NIC2112,891.105180836295,NIC174
MY755,NIC2112,891.105180836295,NIC174
MY756,NIC2112,891.105180836295,NIC174
MY761,NIC2112,891.105180836295,NIC174
MY765,NIC2112,891.105180836295,NIC174
MY771,NIC2112,891.105180836295,NIC174
MY918,NIC2112,891.105180836295,NIC174
MY945,NIC2112,891.105180836295,NIC174
NIC507,NIC163,891.081113546591,NIC174
NIC509,NIC163,891.050960906036,NIC174
NIC510,NIC163,891.050960906036,NIC174
JU2905,JU2863,890.956752219628,NIC174
MY2132,NIC2103,890.848884535394,NIC174
MY2132,NIC2112,890.848884535394,NIC174
NIC498,JU3279,890.787481814565,NIC174
NIC498,JU3278,890.782050949115,NIC174
JU2905,JU1467,890.103962851801,NIC174
JU2905,JU1468,890.103962851801,NIC174
JU2905,JU1469,890.103962851801,NIC174
JU2905,JU1470,890.103962851801,NIC174
JU2905,JU1471,890.103962851801,NIC174
JU2905,JU1472,890.103962851801,NIC174
JU2905,JU1473,890.103962851801,NIC174
JU2905,JU1474,890.103962851801,NIC174
JU835,JU2893,890.095631982339,NIC174
JU836,JU2893,890.095631982339,NIC174
JU837,JU2893,890.095631982339,NIC174
JU838,JU2893,890.095631982339,NIC174
JU839,JU2893,890.095631982339,NIC174
JU840,JU2893,890.095631982339,NIC174
JU841,JU2893,890.095631982339,NIC174
JU842,JU2893,890.095631982339,NIC174
JU843,JU2893,890.095631982339,NIC174
JU844,JU2893,890.095631982339,NIC174
JU845,JU2893,890.095631982339,NIC174
JU846,JU2893,890.095631982339,NIC174
NIC507,NIC164,889.801768816887,NIC174
NIC509,NIC164,889.776789093924,NIC174
NIC510,NIC164,889.776789093924,NIC174
NIC507,NIC1618,889.55817765706,NIC174
NIC509,NIC1618,889.527603080065,NIC174
NIC510,NIC1618,889.527603080065,NIC174
JU835,JU2894,889.50385056878,NIC174
JU836,JU2894,889.50385056878,NIC174
JU837,JU2894,889.50385056878,NIC174
JU838,JU2894,889.50385056878,NIC174
JU839,JU2894,889.50385056878,NIC174
JU840,JU2894,889.50385056878,NIC174
JU841,JU2894,889.50385056878,NIC174
JU842,JU2894,889.50385056878,NIC174
JU843,JU2894,889.50385056878,NIC174
JU844,JU2894,889.50385056878,NIC174
JU845,JU2894,889.50385056878,NIC174
JU846,JU2894,889.50385056878,NIC174
NIC498,JU3276,889.361299495849,NIC174
JU3279,JU2863,889.03796893404,NIC174
JU3278,JU2863,889.031944708029,NIC174
NIC507,NIC158,888.057616421859,NIC174
NIC509,NIC158,888.026343480893,NIC174
NIC510,NIC158,888.026343480893,NIC174
NIC507,NIC178,887.780165231595,NIC174
NIC509,NIC178,887.74969387437,NIC174
NIC510,NIC178,887.74969387437,NIC174
JU3276,JU2863,887.596023030677,NIC174
JU2584,NIC208,887.428062641516,NIC174
JU2584,NIC209,887.428062641516,NIC174
JU2905,JU1987,887.165142248582,NIC174
JU2905,JU1992,887.165142248582,NIC174
JU2905,JU1993,887.165142248582,NIC174
JU2905,JU1994,887.165142248582,NIC174
JU2905,JU1995,887.165142248582,NIC174
JU2905,JU1996,887.165142248582,NIC174
JU2905,JU1997,887.165142248582,NIC174
JU2905,JU1998,887.165142248582,NIC174
JU2905,JU1999,887.165142248582,NIC174
JU2905,JU2004,887.165142248582,NIC174
JU2905,JU2032,887.165142248582,NIC174
JU2905,JU2101,887.165142248582,NIC174
JU2905,JU2103,887.165142248582,NIC174
JU2905,JU1529,887.165142248582,NIC174
JU2905,JU1533,887.165142248582,NIC174
JU2905,JU1542,887.165142248582,NIC174
JU2905,JU1551,887.165142248582,NIC174
JU2905,JU1556,887.165142248582,NIC174
JU2905,JU1560,887.165142248582,NIC174
JU2905,JU1561,887.165142248582,NIC174
JU2905,JU2164,887.165142248582,NIC174
JU2905,JU2206,887.165142248582,NIC174
JU2905,JU2208,887.165142248582,NIC174
JU2905,JU2217,887.165142248582,NIC174
JU2905,JU2218,887.165142248582,NIC174
JU2905,JU2219,887.165142248582,NIC174
JU2905,JU2220,887.165142248582,NIC174
JU2905,JU2223,887.165142248582,NIC174
JU2905,JU2225,887.165142248582,NIC174
JU2905,JU2226,887.165142248582,NIC174
JU2905,JU2227,887.165142248582,NIC174
JU2905,JU2228,887.165142248582,NIC174
JU2905,JU2233,887.165142248582,NIC174
JU2905,JU2247,887.165142248582,NIC174
JU2905,JU2248,887.165142248582,NIC174
JU2905,JU2252,887.165142248582,NIC174
JU2905,JU2256,887.165142248582,NIC174
JU2905,JU2562,887.165142248582,NIC174
JU2905,JU2563,887.165142248582,NIC174
JU2905,JU2567,887.165142248582,NIC174
JU2905,JU2626,887.165142248582,NIC174
JU2905,JU2779,887.165142248582,NIC174
NIC507,NIC149,886.975437264819,NIC174
NIC509,NIC149,886.945146425128,NIC174
NIC510,NIC149,886.945146425128,NIC174
NIC507,NIC160,886.876575373555,NIC174
NIC507,NIC161,886.876575373555,NIC174
NIC507,NIC243,886.856065970846,NIC174
NIC509,NIC160,886.845509519574,NIC174
NIC510,NIC160,886.845509519574,NIC174
NIC509,NIC161,886.845509519574,NIC174
NIC510,NIC161,886.845509519574,NIC174
NIC509,NIC243,886.826005289823,NIC174
NIC510,NIC243,886.826005289823,NIC174
NIC507,NIC162,886.804585588309,NIC174
NIC509,NIC162,886.773990892079,NIC174
NIC510,NIC162,886.773990892079,NIC174
NIC507,NIC171,886.687512987759,NIC174
NIC509,NIC171,886.655953229087,NIC174
NIC510,NIC171,886.655953229087,NIC174
JU2905,JU1562,886.630169890475,NIC174
JU2905,JU1767,886.630169890475,NIC174
JU3276,NIC2103,886.607544181532,NIC174
JU3276,NIC2112,886.607544181532,NIC174
NIC507,NIC5,886.535534578673,NIC174
NIC6,NIC507,886.535534578673,NIC174
JU3278,NIC2103,886.521212452043,NIC174
JU3278,NIC2112,886.521212452043,NIC174
NIC507,NIC153,886.507386455944,NIC174
NIC507,NIC154,886.507386455944,NIC174
NIC509,NIC5,886.504910318201,NIC174
NIC510,NIC5,886.504910318201,NIC174
NIC6,NIC509,886.504910318201,NIC174
NIC6,NIC510,886.504910318201,NIC174
JU3279,NIC2103,886.48107370903,NIC174
JU3279,NIC2112,886.48107370903,NIC174
NIC509,NIC153,886.476830882636,NIC174
NIC510,NIC153,886.476830882636,NIC174
NIC509,NIC154,886.476830882636,NIC174
NIC510,NIC154,886.476830882636,NIC174
NIC507,NIC2200,886.4309209524,NIC174
NIC509,NIC2200,886.40032906588,NIC174
NIC510,NIC2200,886.40032906588,NIC174
NIC507,NIC151,886.392842180545,NIC174
NIC509,NIC151,886.363198181283,NIC174
NIC510,NIC151,886.363198181283,NIC174
NIC498,JU2905,885.997691347234,NIC174
NIC507,NIC185,885.899255386583,NIC174
NIC509,NIC185,885.877333947144,NIC174
NIC510,NIC185,885.877333947144,NIC174
NIC507,NIC146,885.529985278175,NIC174
NIC509,NIC146,885.498646634209,NIC174
NIC510,NIC146,885.498646634209,NIC174
JU2905,JU279,885.109124445141,NIC174
JU2905,JU280,885.088507380807,NIC174
JU296,JU2905,885.088507380807,NIC174
JU2905,JU1789,882.952349213482,NIC174
JU3279,JU279,882.361816663503,NIC174
JU3278,JU279,882.355937695043,NIC174
JU3279,JU280,882.329819494689,NIC174
JU3279,JU296,882.329819494689,NIC174
JU3278,JU280,882.323940508108,NIC174
JU3278,JU296,882.323940508108,NIC174
JU3279,JU1784,881.37267265927,NIC174
JU3279,JU1788,881.37267265927,NIC174
JU3278,JU1784,881.367106402494,NIC174
JU3278,JU1788,881.367106402494,NIC174
JU2905,JU1784,881.260117420739,NIC174
JU2905,JU1788,881.260117420739,NIC174
NIC1100,NIC2093,881.242179794829,NIC174
JU3276,JU279,880.92373305471,NIC174
JU3276,JU280,880.891735464714,NIC174
JU3276,JU296,880.891735464714,NIC174
NIC507,NIC1610,880.837482529345,NIC174
JU3279,JU1789,880.808298362781,NIC174
NIC509,NIC1610,880.807221925507,NIC174
NIC510,NIC1610,880.807221925507,NIC174
JU3278,JU1789,880.802531377049,NIC174
NIC509,NIC1072,880.164108169326,NIC174
NIC510,NIC1072,880.164108169326,NIC174
NIC507,NIC1072,880.158200460048,NIC174
JU3276,JU1784,879.942900874319,NIC174
JU3276,JU1788,879.942900874319,NIC174
NIC507,NIC2093,879.55300235242,NIC174
NIC509,NIC2093,879.524056572765,NIC174
NIC510,NIC2093,879.524056572765,NIC174
JU3276,JU1789,879.373190082368,NIC174
NIC151,NIC1100,879.120348178108,NIC174
JU2229,NIC208,877.829008514196,NIC174
JU2229,NIC209,877.829008514196,NIC174
NIC507,NIC173,877.746999652551,NIC174
NIC507,NIC174,877.746999652551,NIC174
NIC507,NIC175,877.746999652551,NIC174
NIC507,NIC180,877.746999652551,NIC174
NIC509,NIC173,877.716035601649,NIC174
NIC510,NIC173,877.716035601649,NIC174
NIC509,NIC174,877.716035601649,NIC174
NIC510,NIC174,877.716035601649,NIC174
NIC509,NIC175,877.716035601649,NIC174
NIC510,NIC175,877.716035601649,NIC174
NIC509,NIC180,877.716035601649,NIC174
NIC510,NIC180,877.716035601649,NIC174
NIC1100,NIC2190,877.566441134654,NIC174
NIC1100,NIC2191,877.566441134654,NIC174
NIC1100,NIC2192,877.566441134654,NIC174
NIC1100,NIC2193,877.566441134654,NIC174
NIC1100,NIC2194,877.566441134654,NIC174
NIC1100,NIC2189,877.559474098286,NIC174
NIC1100,NIC2182,877.55628312868,NIC174
NIC1100,NIC2184,877.55628312868,NIC174
NIC163,NIC1100,877.389615907552,NIC174
NIC1100,NIC243,875.83146535313,NIC174
NIC1100,NIC149,873.934143395304,NIC174
NIC1618,NIC1100,872.934894086873,NIC174
NIC1100,NIC178,872.835930785426,NIC174
MY646,JU350,872.672350046699,NIC174
MY661,JU350,872.672350046699,NIC174
MY709,JU350,872.672350046699,NIC174
MY646,JU351,872.672350046699,NIC174
MY661,JU351,872.672350046699,NIC174
MY709,JU351,872.672350046699,NIC174
MY646,JU352,872.672350046699,NIC174
MY661,JU352,872.672350046699,NIC174
MY709,JU352,872.672350046699,NIC174
MY646,JU353,872.672350046699,NIC174
MY661,JU353,872.672350046699,NIC174
MY709,JU353,872.672350046699,NIC174
MY646,JU354,872.672350046699,NIC174
MY661,JU354,872.672350046699,NIC174
MY709,JU354,872.672350046699,NIC174
MY646,JU355,872.672350046699,NIC174
MY661,JU355,872.672350046699,NIC174
MY709,JU355,872.672350046699,NIC174
MY646,JU357,872.672350046699,NIC174
MY661,JU357,872.672350046699,NIC174
MY709,JU357,872.672350046699,NIC174
MY646,JU358,872.672350046699,NIC174
MY661,JU358,872.672350046699,NIC174
MY709,JU358,872.672350046699,NIC174
MY646,JU348,872.672350046699,NIC174
MY661,JU348,872.672350046699,NIC174
MY709,JU348,872.672350046699,NIC174
MY646,JU349,872.672350046699,NIC174
MY661,JU349,872.672350046699,NIC174
MY709,JU349,872.672350046699,NIC174
MY683,JU350,872.623106602628,NIC174
MY683,JU351,872.623106602628,NIC174
MY683,JU352,872.623106602628,NIC174
MY683,JU353,872.623106602628,NIC174
MY683,JU354,872.623106602628,NIC174
MY683,JU355,872.623106602628,NIC174
MY683,JU357,872.623106602628,NIC174
MY683,JU358,872.623106602628,NIC174
MY683,JU348,872.623106602628,NIC174
MY683,JU349,872.623106602628,NIC174
NIC507,NIC2182,871.6623548686,NIC174
NIC507,NIC2184,871.6623548686,NIC174
NIC507,NIC2189,871.655649490789,NIC174
NIC507,NIC2190,871.651205369803,NIC174
NIC507,NIC2191,871.651205369803,NIC174
NIC507,NIC2192,871.651205369803,NIC174
NIC507,NIC2193,871.651205369803,NIC174
NIC507,NIC2194,871.651205369803,NIC174
NIC509,NIC2182,871.633486083061,NIC174
NIC510,NIC2182,871.633486083061,NIC174
NIC509,NIC2184,871.633486083061,NIC174
NIC510,NIC2184,871.633486083061,NIC174
NIC509,NIC2189,871.626781522674,NIC174
NIC510,NIC2189,871.626781522674,NIC174
NIC509,NIC2190,871.62233852221,NIC174
NIC510,NIC2190,871.62233852221,NIC174
NIC509,NIC2191,871.62233852221,NIC174
NIC510,NIC2191,871.62233852221,NIC174
NIC509,NIC2192,871.62233852221,NIC174
NIC510,NIC2192,871.62233852221,NIC174
NIC509,NIC2193,871.62233852221,NIC174
NIC510,NIC2193,871.62233852221,NIC174
NIC509,NIC2194,871.62233852221,NIC174
NIC510,NIC2194,871.62233852221,NIC174
NIC1100,JU835,871.547487022655,NIC174
NIC1100,JU836,871.547487022655,NIC174
NIC1100,JU837,871.547487022655,NIC174
NIC1100,JU838,871.547487022655,NIC174
NIC1100,JU839,871.547487022655,NIC174
NIC1100,JU840,871.547487022655,NIC174
NIC1100,JU841,871.547487022655,NIC174
NIC1100,JU842,871.547487022655,NIC174
NIC1100,JU843,871.547487022655,NIC174
NIC1100,JU844,871.547487022655,NIC174
NIC1100,JU845,871.547487022655,NIC174
NIC1100,JU846,871.547487022655,NIC174
NIC153,NIC1100,871.413864368404,NIC174
NIC154,NIC1100,871.413864368404,NIC174
NIC162,NIC1100,871.242876076617,NIC174
MY2049,JU350,871.073345339084,NIC174
MY682,JU350,871.073345339084,NIC174
MY699,JU350,871.073345339084,NIC174
MY701,JU350,871.073345339084,NIC174
MY702,JU350,871.073345339084,NIC174
MY727,JU350,871.073345339084,NIC174
MY728,JU350,871.073345339084,NIC174
MY750,JU350,871.073345339084,NIC174
MY751,JU350,871.073345339084,NIC174
MY752,JU350,871.073345339084,NIC174
MY754,JU350,871.073345339084,NIC174
MY755,JU350,871.073345339084,NIC174
MY756,JU350,871.073345339084,NIC174
MY761,JU350,871.073345339084,NIC174
MY765,JU350,871.073345339084,NIC174
MY771,JU350,871.073345339084,NIC174
MY918,JU350,871.073345339084,NIC174
MY945,JU350,871.073345339084,NIC174
MY2049,JU351,871.073345339084,NIC174
MY682,JU351,871.073345339084,NIC174
MY699,JU351,871.073345339084,NIC174
MY701,JU351,871.073345339084,NIC174
MY702,JU351,871.073345339084,NIC174
MY727,JU351,871.073345339084,NIC174
MY728,JU351,871.073345339084,NIC174
MY750,JU351,871.073345339084,NIC174
MY751,JU351,871.073345339084,NIC174
MY752,JU351,871.073345339084,NIC174
MY754,JU351,871.073345339084,NIC174
MY755,JU351,871.073345339084,NIC174
MY756,JU351,871.073345339084,NIC174
MY761,JU351,871.073345339084,NIC174
MY765,JU351,871.073345339084,NIC174
MY771,JU351,871.073345339084,NIC174
MY918,JU351,871.073345339084,NIC174
MY945,JU351,871.073345339084,NIC174
MY2049,JU352,871.073345339084,NIC174
MY682,JU352,871.073345339084,NIC174
MY699,JU352,871.073345339084,NIC174
MY701,JU352,871.073345339084,NIC174
MY702,JU352,871.073345339084,NIC174
MY727,JU352,871.073345339084,NIC174
MY728,JU352,871.073345339084,NIC174
MY750,JU352,871.073345339084,NIC174
MY751,JU352,871.073345339084,NIC174
MY752,JU352,871.073345339084,NIC174
MY754,JU352,871.073345339084,NIC174
MY755,JU352,871.073345339084,NIC174
MY756,JU352,871.073345339084,NIC174
MY761,JU352,871.073345339084,NIC174
MY765,JU352,871.073345339084,NIC174
MY771,JU352,871.073345339084,NIC174
MY918,JU352,871.073345339084,NIC174
MY945,JU352,871.073345339084,NIC174
MY2049,JU353,871.073345339084,NIC174
MY682,JU353,871.073345339084,NIC174
MY699,JU353,871.073345339084,NIC174
MY701,JU353,871.073345339084,NIC174
MY702,JU353,871.073345339084,NIC174
MY727,JU353,871.073345339084,NIC174
MY728,JU353,871.073345339084,NIC174
MY750,JU353,871.073345339084,NIC174
MY751,JU353,871.073345339084,NIC174
MY752,JU353,871.073345339084,NIC174
MY754,JU353,871.073345339084,NIC174
MY755,JU353,871.073345339084,NIC174
MY756,JU353,871.073345339084,NIC174
MY761,JU353,871.073345339084,NIC174
MY765,JU353,871.073345339084,NIC174
MY771,JU353,871.073345339084,NIC174
MY918,JU353,871.073345339084,NIC174
MY945,JU353,871.073345339084,NIC174
MY2049,JU354,871.073345339084,NIC174
MY682,JU354,871.073345339084,NIC174
MY699,JU354,871.073345339084,NIC174
MY701,JU354,871.073345339084,NIC174
MY702,JU354,871.073345339084,NIC174
MY727,JU354,871.073345339084,NIC174
MY728,JU354,871.073345339084,NIC174
MY750,JU354,871.073345339084,NIC174
MY751,JU354,871.073345339084,NIC174
MY752,JU354,871.073345339084,NIC174
MY754,JU354,871.073345339084,NIC174
MY755,JU354,871.073345339084,NIC174
MY756,JU354,871.073345339084,NIC174
MY761,JU354,871.073345339084,NIC174
MY765,JU354,871.073345339084,NIC174
MY771,JU354,871.073345339084,NIC174
MY918,JU354,871.073345339084,NIC174
MY945,JU354,871.073345339084,NIC174
MY2049,JU355,871.073345339084,NIC174
MY682,JU355,871.073345339084,NIC174
MY699,JU355,871.073345339084,NIC174
MY701,JU355,871.073345339084,NIC174
MY702,JU355,871.073345339084,NIC174
MY727,JU355,871.073345339084,NIC174
MY728,JU355,871.073345339084,NIC174
MY750,JU355,871.073345339084,NIC174
MY751,JU355,871.073345339084,NIC174
MY752,JU355,871.073345339084,NIC174
MY754,JU355,871.073345339084,NIC174
MY755,JU355,871.073345339084,NIC174
MY756,JU355,871.073345339084,NIC174
MY761,JU355,871.073345339084,NIC174
MY765,JU355,871.073345339084,NIC174
MY771,JU355,871.073345339084,NIC174
MY918,JU355,871.073345339084,NIC174
MY945,JU355,871.073345339084,NIC174
MY2049,JU357,871.073345339084,NIC174
MY682,JU357,871.073345339084,NIC174
MY699,JU357,871.073345339084,NIC174
MY701,JU357,871.073345339084,NIC174
MY702,JU357,871.073345339084,NIC174
MY727,JU357,871.073345339084,NIC174
MY728,JU357,871.073345339084,NIC174
MY750,JU357,871.073345339084,NIC174
MY751,JU357,871.073345339084,NIC174
MY752,JU357,871.073345339084,NIC174
MY754,JU357,871.073345339084,NIC174
MY755,JU357,871.073345339084,NIC174
MY756,JU357,871.073345339084,NIC174
MY761,JU357,871.073345339084,NIC174
MY765,JU357,871.073345339084,NIC174
MY771,JU357,871.073345339084,NIC174
MY918,JU357,871.073345339084,NIC174
MY945,JU357,871.073345339084,NIC174
MY2049,JU358,871.073345339084,NIC174
MY682,JU358,871.073345339084,NIC174
MY699,JU358,871.073345339084,NIC174
MY701,JU358,871.073345339084,NIC174
MY702,JU358,871.073345339084,NIC174
MY727,JU358,871.073345339084,NIC174
MY728,JU358,871.073345339084,NIC174
MY750,JU358,871.073345339084,NIC174
MY751,JU358,871.073345339084,NIC174
MY752,JU358,871.073345339084,NIC174
MY754,JU358,871.073345339084,NIC174
MY755,JU358,871.073345339084,NIC174
MY756,JU358,871.073345339084,NIC174
MY761,JU358,871.073345339084,NIC174
MY765,JU358,871.073345339084,NIC174
MY771,JU358,871.073345339084,NIC174
MY918,JU358,871.073345339084,NIC174
MY945,JU358,871.073345339084,NIC174
MY2049,JU348,871.073345339084,NIC174
MY682,JU348,871.073345339084,NIC174
MY699,JU348,871.073345339084,NIC174
MY701,JU348,871.073345339084,NIC174
MY702,JU348,871.073345339084,NIC174
MY727,JU348,871.073345339084,NIC174
MY728,JU348,871.073345339084,NIC174
MY750,JU348,871.073345339084,NIC174
MY751,JU348,871.073345339084,NIC174
MY752,JU348,871.073345339084,NIC174
MY754,JU348,871.073345339084,NIC174
MY755,JU348,871.073345339084,NIC174
MY756,JU348,871.073345339084,NIC174
MY761,JU348,871.073345339084,NIC174
MY765,JU348,871.073345339084,NIC174
MY771,JU348,871.073345339084,NIC174
MY918,JU348,871.073345339084,NIC174
MY945,JU348,871.073345339084,NIC174
MY2049,JU349,871.073345339084,NIC174
MY682,JU349,871.073345339084,NIC174
MY699,JU349,871.073345339084,NIC174
MY701,JU349,871.073345339084,NIC174
MY702,JU349,871.073345339084,NIC174
MY727,JU349,871.073345339084,NIC174
MY728,JU349,871.073345339084,NIC174
MY750,JU349,871.073345339084,NIC174
MY751,JU349,871.073345339084,NIC174
MY752,JU349,871.073345339084,NIC174
MY754,JU349,871.073345339084,NIC174
MY755,JU349,871.073345339084,NIC174
MY756,JU349,871.073345339084,NIC174
MY761,JU349,871.073345339084,NIC174
MY765,JU349,871.073345339084,NIC174
MY771,JU349,871.073345339084,NIC174
MY918,JU349,871.073345339084,NIC174
MY945,JU349,871.073345339084,NIC174
NIC1100,NIC2200,871.06115727062,NIC174
NIC5,NIC1100,870.84176186888,NIC174
NIC6,NIC1100,870.84176186888,NIC174
NIC1610,NIC1100,870.817024946059,NIC174
NIC1100,NIC2195,870.813633439316,NIC174
NIC1100,NIC2196,870.813633439316,NIC174
NIC1100,NIC2197,870.813633439316,NIC174
NIC1100,NIC2198,870.80135483538,NIC174
NIC1100,NIC2199,870.80135483538,NIC174
MY2132,JU350,869.82740649901,NIC174
MY2132,JU351,869.82740649901,NIC174
MY2132,JU352,869.82740649901,NIC174
MY2132,JU353,869.82740649901,NIC174
MY2132,JU354,869.82740649901,NIC174
MY2132,JU355,869.82740649901,NIC174
MY2132,JU357,869.82740649901,NIC174
MY2132,JU358,869.82740649901,NIC174
MY2132,JU348,869.82740649901,NIC174
MY2132,JU349,869.82740649901,NIC174
JU3279,JU2577,868.337615593327,NIC174
JU3278,JU2577,868.332679546229,NIC174
NIC1100,NIC179,867.901968293776,NIC174
NIC160,NIC1100,867.243954646218,NIC174
NIC161,NIC1100,867.243954646218,NIC174
JU3279,JU2229,867.107887351823,NIC174
JU3278,JU2229,867.107431048701,NIC174
JU3276,JU2577,866.924705775256,NIC174
QX1545,QX1414,866.503238970487,PB857
JU2905,JU2577,866.428956930849,NIC174
