species	species_id_method	strain	isotype	previous_names	source_lab	latitude	longitude	landscape	locality_description	substrate	substrate_comments	ambient_temp	ambient_humidity	associated_organism	sampled_by	isolated_by	set	issues	issue_notes	isotype_ref_strain	wgs_seq
Caenorhabditis briggsae	NA	NIC1589	NIC1589	41a	NIC	24.68622	121.13734	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1590	NIC1590	41b	NIC	24.68622	121.13734	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1591	NIC1591	41c	NIC	24.68622	121.13734	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1593	NIC1593	41e	NIC	24.68622	121.13734	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	ITS2	NIC1595	NIC1595	42a	NIC	24.6871	121.13633	Forest	Hengshan Township, Hsinchu County, Taiwan	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1598	NIC1598	42d	NIC	24.6871	121.13633	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC160	NIC174	F20c	NIC	47.226789	7.580717	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, row of 10 trees, cowshit	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1602	NIC1602	47c	NIC	24.68897	121.13965	Forest	NA	Rotting_nut/pod/seed/fruit	Little figs (8-10mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1607	NIC1607	11b	NIC	22.0861	120.84222	Forest	NA	Rotting_nut/pod/seed/fruit	Small figs (10-15mm dia)	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC161	NIC174	F23d	NIC	47.226789	7.580717	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, row of 10 trees, cowshit	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1610	NIC174	1c2	NIC	47.137834	7.54798	Botanical_garden_or_zoo	NA	Rotting_nut/pod/seed/fruit	Rotting apples from compost heap	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1618	NIC174	6a	NIC	47.216443	7.506652	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	each sample from different tree, Rotting pears	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC162	NIC174	F26d	NIC	47.198618	7.532045	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1625	NIC1630	35b	NIC	25.02177	121.58537	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1626	NIC1630	35c	NIC	25.02177	121.58537	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1628	NIC1628	36b	NIC	25.02113	121.58315	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1629	BRC20390	38a	NIC	25.02782	121.57627	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC163	NIC174	E2.2b	NIC	47.20191	7.44974	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting apples (mature), single tree, 20m from E1	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1630	NIC1630	38b	NIC	25.02782	121.57627	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1631	NIC1631	38c	NIC	25.02782	121.57627	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1632	NIC1632	52c	NIC	34.88358	135.81659	Forest	NA	Rotting_nut/pod/seed/fruit	not bleached,Green fruit, 20mm diameter	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1633	NIC1633	52d	NIC	34.88358	135.81659	Forest	NA	Rotting_nut/pod/seed/fruit	not bleached,Green fruit, 20mm diameter	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1634	NIC1635	52e	NIC	34.88358	135.81659	Forest	NA	Rotting_nut/pod/seed/fruit	not bleached,Green fruit, 20mm diameter	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1635	NIC1635	53	NIC	34.88328	135.81733	Forest	NA	Rotting_nut/pod/seed/fruit	not bleached,Green fruit, 20mm diameter	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC164	NIC174	E12d	NIC	46.87721	6.94526	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	cherries, single tree	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC1645	NIC1645	2a	NIC	25.06549	121.82703	Forest	New Taipei City, Taiwan	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter), material was thought to be rotting, but no data are known, [Ruifang District, New Taipei City] After Menghuan temple, on the trail going to Menghuan falls  [Idem n° 1]	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1660	NIC1660	6b	NIC	25.03808	121.74625	Forest	NA	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	D	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1661	NIC1661	11b	NIC	23.66552	120.79794	Forest	NA	Rotting_flower	Datura flower	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1662	NIC1662	12a	NIC	23.66543	120.79964	Forest	NA	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1663	NIC1663	12b	NIC	23.66543	120.79964	Forest	NA	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1664	NIC1664	13b	NIC	23.66109	120.7967	Forest	NA	Rotting_flower	Pink flower	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1665	NIC1665	14	NIC	23.66654	120.79295	Forest	NA	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1666	NIC1666	15	NIC	23.6694	120.78929	Forest	NA	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	ITS2	NIC1667	NIC1667	21a	NIC	25.10869	121.83743	Forest	New Taipei City, Taiwan	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	ITS2	NIC1668	NIC1667	21b	NIC	25.10869	121.83743	Forest	New Taipei City, Taiwan	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC1669	NIC1667	21c	NIC	25.10869	121.83743	Forest	New Taipei City, Taiwan	Rotting_nut/pod/seed/fruit	Small Figs (10-15mm diameter)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC167	NIC174	D3.2d	NIC	47.42318	7.85282	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting apples (immature), single tree	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1681	NIC1681	20a-1	NIC	22.08922	120.84876	Forest	NA	Rotting_nut/pod/seed/fruit	Small figs (10-15mm dia)	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1688	NIC1688	33a	NIC	25.03266	121.587	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC169	NIC174	D16.2d	NIC	47.43716	7.726	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting pears, single tree	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC1692	NIC1692	34a	NIC	25.03488	121.58864	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC1693	NIC1693	34b	NIC	25.03488	121.58864	Forest	NA	Rotting_nut/pod/seed/fruit	Small green fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC17	NIC17	5	NIC	-21.027	55.538	Rural_garden	NA	Rotting_nut/pod/seed/fruit	Guava fruit	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC170	NIC174	D18.1	NIC	47.41107	7.72079	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting apples  (immature), single tree, 30m from D17	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC171	NIC174	D22.2c	NIC	47.25432	7.63435	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting apples (immature), several trees, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC173	NIC174	D26.1d	NIC	47.1575	7.64673	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	cherries, single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC174	NIC174	D27.1	NIC	47.1575	7.64673	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC175	NIC174	D28.1	NIC	47.1575	7.64673	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC178	NIC174	G3.4c	NIC	47.198078	7.510942	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC179	NIC174	G8a	NIC	47.28555	7.563	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	prunes, single tree, plum	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC18	NIC67	H3F1.5	NIC	4.08533	-52.6751	Forest	NA	Rotting_nut/pod/seed/fruit	Cecropia fruits	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC180	NIC174	D29d	NIC	47.1575	7.64673	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree, old orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC181	NIC174	Alex1a	NIC	43.577528	7.095033	Urban_garden	NA	Compost	Compost garden	NA	NA	NA	A. Samuel	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC182	NIC174	D15.2a	NIC	47.45864	7.82969	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	rotting apples (immature), single tree	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC185	NIC174	E7.1a	NIC	46.6583	6.69714	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	apples (immature), single tree	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC186	NIC174	NA	NIC	44.553473	4.410268	Rural_garden	NA	Rotting_nut/pod/seed/fruit	Rotting Tomato	NA	NA	NA	C. Gimond	C. Gimond	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC187	NIC187	E_a	NIC	15.8552	-61.5976	Forest	NA	Rotting_nut/pod/seed/fruit	Woody Fruit	NA	NA	NA	N. Poullet	N. Poullet	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC188	NIC188	G2_a	NIC	16.0455	-61.6938	Forest	NA	Rotting_flower	Clusia flower	NA	NA	NA	N. Poullet	N. Poullet	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC19	NIC19	#2	NIC	25.15219	121.54461	Forest	NA	Rotting_nut/pod/seed/fruit	Ficus	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC191	NIC191	G1_b1	NIC	16.0455	-61.6938	Forest	NA	Rotting_nut/pod/seed/fruit	Cecropia fruits	NA	NA	NA	N. Poullet	N. Poullet	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC20	NIC20	#3	NIC	24.470580000000002	120.97781	Forest	NA	Rotting_nut/pod/seed/fruit	Ficus	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC208	NIC174	SLO-14.3	NIC	45.823	13.843	Rural_garden	NA	Rotting_nut/pod/seed/fruit	heap of rotting fruit (mainly apples)	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC209	NIC174	SLO-20.1	NIC	45.823	13.843	Rural_garden	NA	Rotting_nut/pod/seed/fruit	Kaki fruit remains old	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2093	NIC174	CH-B2	NIC	47.051412	7.425148	Agricultural_land	3256 Rapperswil, Canton Bern, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2096	NIC174	NICE-T	NIC	43.709234	7.272098	Botanical_garden_or_zoo	Parc Paradisio, Nice	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2097	NIC174	NICE-J10	NIC	43.69047456	7.294250405	Botanical_garden_or_zoo	Square Théodore de Banville, 06300 Nice	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2098	NIC174	NICE-J14	NIC	43.69047456	7.294250405	Botanical_garden_or_zoo	Square Théodore de Banville, 06300 Nice	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC21	NIC21	#5	NIC	24.47605	120.99481	Forest	NA	Vegetal_litter/mix	Leaves	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	ITS2	NIC2103	NIC174	P-21	NIC	43.95892875	6.914248472	Agricultural_land	Puget-Théniers, France	Compost	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2112	NIC174	P-31	NIC	43.95892875	6.914248472	Agricultural_land	Puget-Théniers, France	Compost	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2182	NIC174	1a2	NIC	46.99329555	7.485543686	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2184	NIC174	1c	NIC	46.99329555	7.485543686	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2189	NIC174	2d	NIC	46.9932019	7.485520118	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2190	NIC174	3a	NIC	46.99310575	7.485446857	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2191	NIC174	3b	NIC	46.99310575	7.485446857	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2192	NIC174	3c	NIC	46.99310575	7.485446857	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2193	NIC174	3d	NIC	46.99310575	7.485446857	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2194	NIC174	3e	NIC	46.99310575	7.485446857	Agricultural_land	Bolligen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2195	NIC174	4b	NIC	46.97348677	7.579198674	Agricultural_land	Vechigen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2196	NIC174	4c	NIC	46.97348677	7.579198674	Agricultural_land	Vechigen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2197	NIC174	4d	NIC	46.97348677	7.579198674	Agricultural_land	Vechigen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2198	NIC174	5b	NIC	46.97375238	7.579307506	Agricultural_land	Vechigen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2199	NIC174	5e	NIC	46.97375238	7.579307506	Agricultural_land	Vechigen, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC22	NIC22	#8	NIC	24.191770000000002	121.01531	Botanical_garden_or_zoo	NA	Rotting_nut/pod/seed/fruit	Datura fruits	NA	NA	NA	C. Gosse	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2200	NIC174	27	NIC	47.19587204	7.534911601	Agricultural_land	Solothurn, Switzerland	Rotting_nut/pod/seed/fruit	NA	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC23	NIC67	G2.1	NIC	4.08448	-52.67837	Forest	NA	Rotting_nut/pod/seed/fruit	Strains NIC23 to NIC41 from same sample, Fig-like fruits	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2356	NIC67	BAER-238	NIC	4.03881601989269	-52.6733580138534	Forest	Nouragues Natural Reserve, French Guiana	Rotting_nut/pod/seed/fruit	rotting	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2358	NIC419	BAER-240b	NIC	4.03969000093638	-52.6741599943488	Forest	Nouragues Natural Reserve, French Guiana	Rotting_nut/pod/seed/fruit	rotting	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2359	NIC419	BAER-240c	NIC	4.03969000093638	-52.6741599943488	Forest	Nouragues Natural Reserve, French Guiana	Rotting_nut/pod/seed/fruit	rotting	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	ITS2	NIC2369	NIC2369	BAER-346c	NIC	4.0373529586941	-52.671654978767	Forest	Nouragues Natural Reserve, French Guiana	Rotting_flower	rotting and fresh flowers	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC243	NIC174	1.1a	NIC	47.16743	7.4762	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	Walnuts	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC248	NIC248	4	NIC	15.853547	-61.631073	Rural_garden	NA	Rotting_nut/pod/seed/fruit	Hymenaea courbaril fruit	NA	NA	NA	N. Poullet	N. Poullet	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC250	NIC250	10	NIC	16.0207	-61.597	Rural_garden	NA	Rotting_nut/pod/seed/fruit	Rotten lime	NA	NA	NA	N. Poullet	N. Poullet	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2521	NIC2527	C2	NIC	39.476358	-0.386592	Botanical_garden_or_zoo	Botanical garden, Valencia, Spain	Rotting_nut/pod/seed/fruit	Fruits, rotting and fresh	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2522	NIC2527	C8	NIC	39.476358	-0.386592	Botanical_garden_or_zoo	Botanical garden, Valencia, Spain	Rotting_nut/pod/seed/fruit	Fruits, rotting	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2526	NIC2527	C18	NIC	39.476358	-0.386592	Botanical_garden_or_zoo	Botanical garden, Valencia, Spain	Rotting_nut/pod/seed/fruit	citrus fruits, rotting, small	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	glp-1 PCR	NIC2527	NIC2527	C19	NIC	39.476358	-0.386592	Botanical_garden_or_zoo	Botanical garden, Valencia, Spain	Rotting_nut/pod/seed/fruit	citrus fruits, rotting, small	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	TRUE	TRUE
Caenorhabditis briggsae	NA	NIC253	NIC174	18.1a	NIC	43.5508	4.59	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	A few metres from NIC254, apples, Large orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC254	NIC174	20.1a	NIC	43.5508	4.59	Agricultural_land	NA	Rotting_nut/pod/seed/fruit	A few metres from NIC253, apples, Large orchard	NA	NA	NA	C. Braendle	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC28	NIC67	G2.7	NIC	4.08448	-52.67837	Forest	NA	Rotting_nut/pod/seed/fruit	Strains NIC23 to NIC41 from same sample, Fig-like fruits	NA	NA	NA	C. Braendle, M.-A. Felix	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC29	NIC67	G2.8	NIC	4.08448	-52.67837	Forest	NA	Rotting_nut/pod/seed/fruit	Strains NIC23 to NIC41 from same sample, Fig-like fruits	NA	NA	NA	C. Braendle, M.-A. Felix	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC292	NIC419	532	NIC	4.03715	-52.67086	Forest	NA	Rotting_flower	yellow tube flowers	NA	NA	NA	C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn	C. Braendle, N. Callemeyn	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC30	NIC67	G2.9	NIC	4.08448	-52.67837	Forest	NA	Rotting_nut/pod/seed/fruit	Strains NIC23 to NIC41 from same sample, Fig-like fruits	NA	NA	NA	C. Braendle, M.-A. Felix	C. Braendle	NA	FALSE	NA	FALSE	TRUE
Caenorhabditis briggsae	NA	NIC301	NIC67	4963	NIC	4.03893	-52.67352	Forest	NA	Fungus	fungus	NA	NA	NA	C. Braendle, A. Cutter, R. Jovelin, N. Callemeyn	C. Braendle	NA	FALSE	NA	FALSE	TRUE
